Year,Month,Year_Month,Estate,Green leaves/Kg,kVA,KWhr,Power_Cost,cum,Fuel_Cost,Labour days,Prouction/Kg,Output_power,Output_fuel,Region,Efficiency_1,Efficiency_2,efficiency_factor
2021,Mar,2021-03,Wattegoda,282283,134,45852,726935,285,721348,2424,74205,1.618359068,260.3684211,High Grown,Satisfied,Satisfied,High
2021,Mar,2021-03,Moragalla,132861,76,26839,512161,175,203905,1517,27505,1.024814635,157.1714286,Low grown,Unsatisfied,Unsatisfied,Low
2021,Mar,2021-03,Deniyaya,226654,122,47722,397296,239,393174,1536,50114,1.050123633,209.6820084,Low grown,Unsatisfied,Satisfied,Moderate
2021,Mar,2021-03,Kiruwanaganga,343428,140,62350,847244,388,477751,2786,74070,1.187971131,190.9020619,Low grown,Unsatisfied,Unsatisfied,Low
2021,Apr,2021-04,Dessford,235400,165,47554,439575,295,550709,1546,51781,1.088888422,175.5288136,High Grown,Unsatisfied,Unsatisfied,Low
2021,Apr,2021-04,Somerset,298440,155,48937,707951,282,815094,1584,67197,1.373132803,238.287234,High Grown,Satisfied,Satisfied,High
2021,Apr,2021-04,Great_Weston,271491,144,50723,678117,216,253261,1977,65716,1.295585829,304.2407407,High Grown,Satisfied,Satisfied,High
2021,Apr,2021-04,Mattakkelle,310732,179,56945,515355,392,756262,2333,74519,1.308613575,190.0994898,High Grown,Satisfied,Unsatisfied,Moderate
2021,Apr,2021-04,Radella,130572,155,46493,882405,448,1127310,1445,32782,0.705095391,73.17410714,High Grown,Unsatisfied,Unsatisfied,Low
2021,Apr,2021-04,Bearwell,288285,137,42884,578679,321,755218,1550,69103,1.611393527,215.2741433,High Grown,Satisfied,Satisfied,High
2021,Apr,2021-04,Holyrood,329964,155,53611,846700,362,808759,1861,74976,1.398518961,207.1160221,High Grown,Satisfied,Satisfied,High
2021,Apr,2021-04,Wattegoda,287300,149,43960,667093,279,693939,2062,70982,1.614695177,254.4157706,High Grown,Satisfied,Satisfied,High
2021,Apr,2021-04,Moragalla,140714,88,23198,380000,177,188772,1112,29578,1.275023709,167.1073446,Low grown,Satisfied,Unsatisfied,Moderate
2021,Apr,2021-04,Deniyaya,193300,122,39362,618315,234,370953,1223,41601,1.056882272,177.7820513,Low grown,Unsatisfied,Unsatisfied,Low
2021,Apr,2021-04,Kiruwanaganga,309655,164,55110,758944,356,467771,2261,67022,1.216149519,188.2640449,Low grown,Satisfied,Unsatisfied,Moderate
2021,May,2021-05,Dessford,249744,160,50698,494200,323,803514,1587,51848,1.022683341,160.5201238,High Grown,Unsatisfied,Unsatisfied,Low
2021,May,2021-05,Somerset,330974,159,48239,796782,310,670385,1577,71959,1.491718319,232.1258065,High Grown,Satisfied,Satisfied,High
2021,May,2021-05,Great_Weston,267136,170,52200,767355,260,757188,1912,57412,1.099846743,220.8153846,High Grown,Unsatisfied,Satisfied,Moderate
2021,May,2021-05,Mattakkelle,275353,150,50162,633252,381,1157247,2369,61103,1.218113313,160.3753281,High Grown,Satisfied,Unsatisfied,Moderate
2021,May,2021-05,Radella,156672,147,63701,944774,512,1515160,1899,38216,0.599927788,74.640625,High Grown,Unsatisfied,Unsatisfied,Low
2021,May,2021-05,Bearwell,283895,129,42530,608225,321,1132772,1905,68544,1.611662356,213.5327103,High Grown,Satisfied,Satisfied,High
2021,May,2021-05,Holyrood,307506,141,52655,723255,354,1137720,1937,64788,1.230424461,183.0169492,High Grown,Satisfied,Unsatisfied,Moderate
2021,May,2021-05,Wattegoda,304601,131,66448,712811,330,901846,2152,70727,1.06439622,214.3242424,High Grown,Unsatisfied,Satisfied,Moderate
2021,May,2021-05,Moragalla,103059,79,24975,331323,136,203689,1245,16527,0.661741742,121.5220588,Low grown,Unsatisfied,Unsatisfied,Low
2021,May,2021-05,Deniyaya,207052,123,43744,637292,247,418342,1417,44620,1.020025604,180.6477733,Low grown,Unsatisfied,Unsatisfied,Low
2021,May,2021-05,Kiruwanaganga,346733,194,67760,940270,389,554471,2357,70123,1.034873081,180.2647815,Low grown,Unsatisfied,Unsatisfied,Low
2021,Jun,2021-06,Dessford,173420,124,18770,307668,189,279077,1171,34779,1.85290357,184.015873,High Grown,Satisfied,Unsatisfied,Moderate
2021,Jun,2021-06,Somerset,270200,0,22742,220016,304,613645,1335,62969,2.768841791,207.1348684,High Grown,Satisfied,Satisfied,High
2021,Jun,2021-06,Great_Weston,223024,150,43104,771152,237,676788,1658,52034,1.207173348,219.5527426,High Grown,Satisfied,Satisfied,High
2021,Jun,2021-06,Mattakkelle,221428,129,14948,753243,292,960640,2010,54947,3.675876371,188.1746575,High Grown,Satisfied,Unsatisfied,Moderate
2021,Jun,2021-06,Radella,123585,99,57768,859524,374,1172676,1420,31740,0.549439136,84.86631016,High Grown,Unsatisfied,Unsatisfied,Low
2021,Jun,2021-06,Bearwell,235083,132,41324,625829,318,956369,1282,58949,1.426507598,185.3742138,High Grown,Satisfied,Unsatisfied,Moderate
2021,Jun,2021-06,Holyrood,223291,140,43455,695565,248,585705,1712,50016,1.150983776,201.6774194,High Grown,Unsatisfied,Satisfied,Moderate
2021,Jun,2021-06,Wattegoda,236631,135,38460,743042,319,914247,1367,59726,1.552938118,187.2288401,High Grown,Satisfied,Unsatisfied,Moderate
2021,Jun,2021-06,Moragalla,79230,68,21010,384495,132,187474,1092,15856,0.754688244,120.1212121,Low grown,Unsatisfied,Unsatisfied,Low
2021,Jun,2021-06,Deniyaya,189639,121,41992,599545,205,341277,1682,41549,0.989450371,202.6780488,Low grown,Unsatisfied,Satisfied,Moderate
2021,Jun,2021-06,Kiruwanaganga,284511,180,61980,910158,337,910158,2759,58132,0.937915457,172.4985163,Low grown,Unsatisfied,Unsatisfied,Low
2021,Jul,2021-07,Dessford,,-,-,-,-,0,131,-,,,High Grown,,,Low
2021,Jul,2021-07,Somerset,302656,148,38468,549752,364,1272893,1671,70176,1.824269523,192.7912088,High Grown,Satisfied,Unsatisfied,Moderate
2021,Jul,2021-07,Great_Weston,219345,137,47891,703056,297,774443,1678,50239,1.049028001,169.1548822,High Grown,Unsatisfied,Unsatisfied,Low
2021,Jul,2021-07,Mattakkelle,256288,156,61137,392819,369,1021951,2085,59179,0.967973568,160.3766938,High Grown,Unsatisfied,Unsatisfied,Low
2021,Jul,2021-07,Radella,185872,155,63490,1135818,590,1659429,1688,46757,0.736446685,79.24915254,High Grown,Unsatisfied,Unsatisfied,Low
2021,Jul,2021-07,Bearwell,246424,132,36350,554606,306,899608,1368,59273,1.630618982,193.7026144,High Grown,Satisfied,Unsatisfied,Moderate
2021,Jul,2021-07,Holyrood,195943,147,40185,438247,228,681423,1552,45823,1.140301107,200.9780702,High Grown,Unsatisfied,Satisfied,Moderate
2021,Jul,2021-07,Wattegoda,238601,137,39026,514315,280,653938,1371,58357,1.495336442,208.4178571,High Grown,Satisfied,Satisfied,High
2021,Jul,2021-07,Moragalla,99215,71,20943,335628,128,175258,1054,19668,0.93912047,153.65625,Low grown,Unsatisfied,Unsatisfied,Low
2021,Jul,2021-07,Deniyaya,230399,126,45324,724039,240,373624,1731,48005,1.059151884,200.0208333,Low grown,Unsatisfied,Satisfied,Moderate
2021,Jul,2021-07,Kiruwanaganga,263204,150,56700,1027837,319,503085,3484,58062,1.024021164,182.0125392,Low grown,Unsatisfied,Unsatisfied,Low
2021,Aug,2021-08,Dessford,,-,-,-,-,0,158,-,,,High Grown,,,Low
2021,Aug,2021-08,Somerset,225194,0,20965,172267,290,657020,1405,51711,2.466539471,178.3137931,High Grown,Satisfied,Unsatisfied,Moderate
2021,Aug,2021-08,Great_Weston,188524,145,38578,620897,243,673012,1328,43179,1.119264866,177.691358,High Grown,Unsatisfied,Unsatisfied,Low
2021,Aug,2021-08,Mattakkelle,209954,201,59744,977654,306,666742,1783,47977,0.803042983,156.7875817,High Grown,Unsatisfied,Unsatisfied,Low
2021,Aug,2021-08,Radella,125287,85,76252,1260283,371,1118454,1582,36387,0.477194041,98.07816712,High Grown,Unsatisfied,Unsatisfied,Low
2021,Aug,2021-08,Bearwell,215770,136,30741,478196,288,783066,1429,50945,1.657233011,176.8923611,High Grown,Satisfied,Unsatisfied,Moderate
2021,Aug,2021-08,Holyrood,173181,131,36795,611366,214,615092,1348,38878,1.056610953,181.6728972,High Grown,Unsatisfied,Unsatisfied,Low
2021,Aug,2021-08,Wattegoda,227654,132,38889,502101,307,753561,1288,55863,1.436473039,181.9641694,High Grown,Satisfied,Unsatisfied,Moderate
2021,Aug,2021-08,Moragalla,117551,80,24800,322956,132,220233,1139,24008,0.968064516,181.8787879,Low grown,Unsatisfied,Unsatisfied,Low
2021,Aug,2021-08,Deniyaya,232332,132,49809,603754,245,387669,1796,50230,1.008452288,205.0204082,Low grown,Unsatisfied,Satisfied,Moderate
2021,Aug,2021-08,Kiruwanaganga,272694,150,60760,844592,315,506496,2515,59693,0.982439105,189.5015873,Low grown,Unsatisfied,Unsatisfied,Low
2021,Sep,2021-09,Dessford,0,-,-,-,-,-,4,-,,,High Grown,,,Low
2021,Sep,2021-09,Somerset,192914,0,21007,217660,228,677826,1293,43405,2.066216023,190.372807,High Grown,Satisfied,Unsatisfied,Moderate
2021,Sep,2021-09,Great_Weston,169356,0,23936,257866,210,515568,1135,39480,1.649398396,188,High Grown,Satisfied,Unsatisfied,Moderate
2021,Sep,2021-09,Mattakkelle,139019,170,41611,812104,221,995304,1391,30510,0.733219581,138.0542986,High Grown,Unsatisfied,Unsatisfied,Low
2021,Sep,2021-09,Radella,104148,85,76252,952601,257,647483,1140,27658,0.362718355,107.618677,High Grown,Unsatisfied,Unsatisfied,Low
2021,Sep,2021-09,Bearwell,148304,122,27411,492085,204,557163,1030,35676,1.301521287,174.8823529,High Grown,Satisfied,Unsatisfied,Moderate
2021,Sep,2021-09,Holyrood,124782,118,26026,549308,156,426883,1057,28159,1.081956505,180.5064103,High Grown,Unsatisfied,Unsatisfied,Low
2021,Sep,2021-09,Wattegoda,166535,125,28060,573666,234,679845,1067,40295,1.436029936,172.2008547,High Grown,Satisfied,Unsatisfied,Moderate
2021,Sep,2021-09,Moragalla,109706,74,24598,409727,136,228801,1200,20981,0.852955525,154.2720588,Low grown,Unsatisfied,Unsatisfied,Low
2021,Sep,2021-09,Deniyaya,222267,133,47938,755094,231,436796,1795,47456,0.989945346,205.4372294,Low grown,Unsatisfied,Satisfied,Moderate
2021,Sep,2021-09,Kiruwanaganga,308303,162,62360,886792,320,306500,2892,65399,1.048733162,204.371875,Low grown,Unsatisfied,Satisfied,Moderate
2021,Oct,2021-10,Dessford,67418,130,10648,352529,122,314289,429,15982,1.500939144,131,High Grown,Satisfied,Unsatisfied,Moderate
2021,Oct,2021-10,Somerset,283847,0,26438,327396,321,978577,1658,63276,2.393373175,197.1214953,High Grown,Satisfied,Unsatisfied,Moderate
2021,Oct,2021-10,Great_Weston,215946,24,30271,320998,256,603222,1488,50209,1.658650193,196.1289063,High Grown,Satisfied,Unsatisfied,Moderate
2021,Oct,2021-10,Mattakkelle,239679,155,64885,693279,354,1147042,1832,55665,0.857902443,157.2457627,High Grown,Unsatisfied,Unsatisfied,Low
2021,Oct,2021-10,Radella,96120,48,65162,930418,272,379100,1013,24860,0.381510696,91.39705882,High Grown,Unsatisfied,Unsatisfied,Low
2021,Oct,2021-10,Bearwell,248097,125,43556,435464,331,719810,1447,59388,1.363486087,179.4199396,High Grown,Satisfied,Unsatisfied,Moderate
2021,Oct,2021-10,Holyrood,184110,114,39003,452898,301,845248,1243,42158,1.080891213,140.0598007,High Grown,Unsatisfied,Unsatisfied,Low
2021,Oct,2021-10,Wattegoda,196777,117,33986,576241,268,993799,905,48736,1.434002236,181.8507463,High Grown,Satisfied,Unsatisfied,Moderate
2021,Oct,2021-10,Moragalla,95809,68,23345,407789,147,268481,1146,19641,0.841336475,133.6122449,Low grown,Unsatisfied,Unsatisfied,Low
2021,Oct,2021-10,Deniyaya,241215,128,54192,718475,238,407488,1978,50136,0.925155004,210.6554622,Low grown,Unsatisfied,Satisfied,Moderate
2021,Oct,2021-10,Kiruwanaganga,312116,154,67360,919869,345,610100,2457,66180,0.982482185,191.826087,Low grown,Unsatisfied,Unsatisfied,Low
2021,Nov,2021-11,Dessford,73467,118,10767,236538,137,360459,452,17154,1.593201449,125.2116788,High Grown,Satisfied,Unsatisfied,Moderate
2021,Nov,2021-11,Somerset,214232,0,13713,62232,268,943391,1376,47493,3.46335594,177.2126866,High Grown,Satisfied,Unsatisfied,Moderate
2021,Nov,2021-11,Great_Weston,164793,209,37361,622170,198,524952,1228,36447,0.975535987,184.0757576,High Grown,Unsatisfied,Unsatisfied,Low
2021,Nov,2021-11,Mattakkelle,140132,0,39209,298052,214,712714,876,32660,0.832972022,152.6168224,High Grown,Unsatisfied,Unsatisfied,Low
2021,Nov,2021-11,Radella,78404,11,51601,591150,280,566546,926,19131,0.370748629,68.325,High Grown,Unsatisfied,Unsatisfied,Low
2021,Nov,2021-11,Bearwell,161525,0,14066,273224,253,770421,1062,38119,2.710009953,150.6679842,High Grown,Satisfied,Unsatisfied,Moderate
2021,Nov,2021-11,Holyrood,126073,72,27100,506657,206,603928,991,27602,1.018523985,133.9902913,High Grown,Unsatisfied,Unsatisfied,Low
2021,Nov,2021-11,Wattegoda,158677,123,27640,421781,268,773209,1388,39048,1.412735166,145.7014925,High Grown,Satisfied,Unsatisfied,Moderate
2021,Nov,2021-11,Moragalla,85914,70,24276,303006,123,218735,1088,17203,0.70864228,139.8617886,Low grown,Unsatisfied,Unsatisfied,Low
2021,Nov,2021-11,Deniyaya,205740,139,48039,710894,251,392038,1729,41497,0.86381898,165.3266932,Low grown,Unsatisfied,Unsatisfied,Low
2021,Nov,2021-11,Kiruwanaganga,295155,160,63580,985369,319,451821,2787,60106,0.945360176,188.4200627,Low grown,Unsatisfied,Unsatisfied,Low
2021,Dec,2021-12,Dessford,132249,190,20594,331984,274,707397,651,32385,1.572545402,118.1934307,High Grown,Satisfied,Unsatisfied,Moderate
2021,Dec,2021-12,Somerset,292742,0,21115,178679,298,1099312,1593,71379,3.380487805,239.5268456,High Grown,Satisfied,Satisfied,High
2021,Dec,2021-12,Great_Weston,218756,133,34777,544629,264,542019,1593,55005,1.581648791,208.3522727,High Grown,Satisfied,Satisfied,High
2021,Dec,2021-12,Mattakkelle,204432,196,48806,537677,305,882213,985,51456,1.054296603,168.7081967,High Grown,Unsatisfied,Unsatisfied,Low
2021,Dec,2021-12,Radella,73819,112,46642,627986,144,480425,795,19570,0.41957892,135.9027778,High Grown,Unsatisfied,Unsatisfied,Low
2021,Dec,2021-12,Bearwell,215982,8,19542,219061,258,883958,1167,54498,2.788762665,211.2325581,High Grown,Satisfied,Satisfied,High
2021,Dec,2021-12,Holyrood,139052,115,30128,374747,184,500084,1012,33967,1.127422995,184.6032609,High Grown,Unsatisfied,Unsatisfied,Low
2021,Dec,2021-12,Wattegoda,190630,134,33397,575933,235,725904,2029,51476,1.541336048,219.0468085,High Grown,Satisfied,Satisfied,High
2021,Dec,2021-12,Moragalla,96062,72,25685,386652,147,258188,1133,19223,0.748413471,130.7687075,Low grown,Unsatisfied,Unsatisfied,Low
2021,Dec,2021-12,Deniyaya,207552,126,48475,764690,218,450867,1673,43691,0.901309954,200.4174312,Low grown,Unsatisfied,Satisfied,Moderate
2021,Dec,2021-12,Kiruwanaganga,272339,162,60030,907235,290,444679,2708,57552,0.95872064,198.4551724,Low grown,Unsatisfied,Unsatisfied,Low
2022,Jan,2022-01,Dessford,248398,206,47480,515087,281,848058,1167,58213,1.226053075,207.1637011,High Grown,Satisfied,Satisfied,High
2022,Jan,2022-01,Somerset,299976,0,40062,628184,220,1082792,1974,70039,1.748265189,318.3590909,High Grown,Satisfied,Satisfied,High
2022,Jan,2022-01,Great_Weston,278764,145,52835,767039,262,676783,1719,68113,1.28916438,259.9732824,High Grown,Satisfied,Satisfied,High
2022,Jan,2022-01,Mattakkelle,262945,192,46577,757995,381,1063684,1385,65353,1.403117418,171.5301837,High Grown,Satisfied,Unsatisfied,Moderate
2022,Jan,2022-01,Radella,113174,153,78600,884882,290,465594,944,32273,0.410597964,111.2862069,High Grown,Unsatisfied,Unsatisfied,Low
2022,Jan,2022-01,Bearwell,301731,137,47459,497749,410,948585,1624,76267,1.607008154,186.0170732,High Grown,Satisfied,Unsatisfied,Moderate
2022,Jan,2022-01,Holyrood,216467,150,43581,598670,262,656105,1395,50061,1.148688649,191.0725191,High Grown,Unsatisfied,Unsatisfied,Low
2022,Jan,2022-01,Wattegoda,264414,139,40724,617825,306,811852,1761,70388,1.728415676,230.0261438,High Grown,Satisfied,Satisfied,High
2022,Jan,2022-01,Moragalla,93432,72,19663,381987,132,246736,925,18696,0.95082134,141.6363636,Low grown,Unsatisfied,Unsatisfied,Low
2022,Jan,2022-01,Deniyaya,263988,128,53566,897336,314,523086,2109,54516,1.01773513,173.6178344,Low grown,Unsatisfied,Unsatisfied,Low
2022,Jan,2022-01,Kiruwanaganga,296032,160,62470,990895,318,460814,2560,63297,1.013238354,199.0471698,Low grown,Unsatisfied,Unsatisfied,Low
2022,Feb,2022-02,Dessford,150311,188,31124,788853,169,462756,687,36208,1.163346614,214.2485207,High Grown,Unsatisfied,Satisfied,Moderate
2022,Feb,2022-02,Somerset,183617,158,37989,595215,216,854895,1381,46199,1.216115191,213.8842593,High Grown,Satisfied,Satisfied,High
2022,Feb,2022-02,Great_Weston,176818,142,38295,680813,161,248092,1264,44884,1.172059016,278.7826087,High Grown,Unsatisfied,Satisfied,Moderate
2022,Feb,2022-02,Mattakkelle,150596,138,35048,-,268,788794,971,38668,1.103286921,144.2835821,High Grown,Unsatisfied,Unsatisfied,Low
2022,Feb,2022-02,Radella,62684,165,27850,666031,168,476769,690,17540,0.629802513,104.4047619,High Grown,Unsatisfied,Unsatisfied,Low
2022,Feb,2022-02,Bearwell,175629,125,32961,598089,152,839238,1237,44348,1.345468887,291.7631579,High Grown,Satisfied,Satisfied,High
2022,Feb,2022-02,Holyrood,108949,121,25163,488486,183,592317,970,26704,1.061240711,145.9234973,High Grown,Unsatisfied,Unsatisfied,Low
2022,Feb,2022-02,Wattegoda,153691,133,27584,453433,229,677983,1002,42233,1.531068735,184.4235808,High Grown,Satisfied,Unsatisfied,Moderate
2022,Feb,2022-02,Moragalla,59548,68,13160,295887,71,118232,624,11987,0.910866261,168.8309859,Low grown,Unsatisfied,Unsatisfied,Low
2022,Feb,2022-02,Deniyaya,236688,19,48055,686291,301,474695,1831,46698,0.971761523,155.1428571,Low grown,Unsatisfied,Unsatisfied,Low
2022,Feb,2022-02,Kiruwanaganga,275083,162,58791,851234,300,378512,2534,58345,0.992413805,194.4833333,Low grown,Unsatisfied,Unsatisfied,Low
2022,Mar,2022-03,Dessford,160199,192,34688,629829,180,693838,751,38739,1.116783902,215.2166667,High Grown,Unsatisfied,Satisfied,Moderate
2022,Mar,2022-03,Somerset,194137,152,37483,592667,235,1067963,1718,50672,1.351866179,215.6255319,High Grown,Satisfied,Satisfied,High
2022,Mar,2022-03,Great_Weston,213777,145,44328,756875,263,508232,1431,55158,1.244315106,209.7262357,High Grown,Satisfied,Satisfied,High
2022,Mar,2022-03,Mattakkelle,239283,150,44750,685194,379,782721,1458,62117,1.388089385,163.8970976,High Grown,Satisfied,Unsatisfied,Moderate
2022,Mar,2022-03,Radella,66577,135,29093,571712,261,674101,489,17880,0.614580827,68.50574713,High Grown,Unsatisfied,Unsatisfied,Low
2022,Mar,2022-03,Bearwell,211514,126,36255,653251,186,988188,1261,51378,1.417128672,276.2258065,High Grown,Satisfied,Satisfied,High
2022,Mar,2022-03,Holyrood,0,16,1831,162800,0,87321,0,9,0.004915347,-,High Grown,Unsatisfied,,Low
2022,Mar,2022-03,Wattegoda,188443,139,32332,786729,178,609457,1302,52841,1.634325127,296.8595506,High Grown,Satisfied,Satisfied,High
2022,Mar,2022-03,Moragalla,81482,77,13824,237533,100,158469,806,16868,1.220196759,168.68,Low grown,Satisfied,Unsatisfied,Moderate
2022,Mar,2022-03,Deniyaya,259919,138,47940,881033,562,621275,1871,55552,1.158781811,98.84697509,Low grown,Unsatisfied,Unsatisfied,Low
2022,Mar,2022-03,Kiruwanaganga,338752,161,58949,449055,384,525624,2679,72541,1.23057219,188.9088542,Low grown,Satisfied,Unsatisfied,Moderate
2022,Apr,2022-04,Dessford,169286,206,27366,733806,215,666555,967,38044,1.390192209,176.9488372,High Grown,Satisfied,Unsatisfied,Moderate
2022,Apr,2022-04,Somerset,226123,165,34079,553451,282,968003,1676,51777,1.51932275,183.606383,High Grown,Satisfied,Unsatisfied,Moderate
2022,Apr,2022-04,Great_Weston,272846,145,48980,909586,330,959059,1735,64777,1.322519396,196.2939394,High Grown,Satisfied,Unsatisfied,Moderate
2022,Apr,2022-04,Mattakkelle,260684,154,44074,707338,428,1234058,1472,59716,1.354903117,139.5233645,High Grown,Satisfied,Unsatisfied,Moderate
2022,Apr,2022-04,Radella,62966,130,28050,453599,261,775350,729,16933,0.603672014,64.87739464,High Grown,Unsatisfied,Unsatisfied,Low
2022,Apr,2022-04,Bearwell,259954,126,36255,518351,352,1252915,2189,59200,1.632878224,168.1818182,High Grown,Satisfied,Unsatisfied,Moderate
2022,Apr,2022-04,Holyrood,159867,145,33601,677377,200,725773,644,37239,1.108270587,186.195,High Grown,Unsatisfied,Unsatisfied,Low
2022,Apr,2022-04,Wattegoda,197049,135,34963,369504,228,495728,1349,48643,1.391270772,213.3464912,High Grown,Satisfied,Satisfied,High
2022,Apr,2022-04,Moragalla,91930,82,15033,587221,120,196720,866,19320,1.28517262,161,Low grown,Satisfied,Unsatisfied,Moderate
2022,Apr,2022-04,Deniyaya,239038,131,38537,952630,337,624915,1135,50676,1.314995978,150.3738872,Low grown,Satisfied,Unsatisfied,Moderate
2022,Apr,2022-04,Kiruwanaganga,268304,157,43780,881022,308,390280,2353,57040,1.302878026,185.1948052,Low grown,Satisfied,Unsatisfied,Moderate
2022,May,2022-05,Dessford,186502,198,19415,705081,234,787491,1032,41202,2.122173577,176.0769231,High Grown,Satisfied,Unsatisfied,Moderate
2022,May,2022-05,Somerset,274083,168,33664,503444,350,1561273,2037,60700,1.803113118,173.4285714,High Grown,Satisfied,Unsatisfied,Moderate
2022,May,2022-05,Great_Weston,282092,148,45327,853069,361,753377,2083,61645,1.360006177,170.7617729,High Grown,Satisfied,Unsatisfied,Moderate
2022,May,2022-05,Mattakkelle,235798,162,41773,762658,392,1601611,1613,49734,1.190577646,126.872449,High Grown,Unsatisfied,Unsatisfied,Low
2022,May,2022-05,Radella,137899,144,10834,1289462,456,1172324,1036,35322,3.260291674,77.46052632,High Grown,Satisfied,Unsatisfied,Moderate
2022,May,2022-05,Bearwell,280084,129,24089,735425,417,1603576,2343,62283,2.585536967,149.3597122,High Grown,Satisfied,Unsatisfied,Moderate
2022,May,2022-05,Holyrood,248398,143,40987,250053,342,899032,1471,54803,1.33708249,160.2426901,High Grown,Satisfied,Unsatisfied,Moderate
2022,May,2022-05,Wattegoda,298841,136,46100,966727,330,1167748,2218,71859,1.558763557,217.7545455,High Grown,Satisfied,Satisfied,High
2022,May,2022-05,Moragalla,104999,80,19496,462366,140,290279,1009,21106,1.082581042,150.7571429,Low grown,Unsatisfied,Unsatisfied,Low
2022,May,2022-05,Deniyaya,242063,132,47613,1021032,315,628702,1372,48607,1.020876651,154.3079365,Low grown,Unsatisfied,Unsatisfied,Low
2022,May,2022-05,Kiruwanaganga,287423,142,58020,971126,615,485672,2719,57894,0.997828335,94.13658537,Low grown,Unsatisfied,Unsatisfied,Low
2022,Jun,2022-06,Dessford,88569,188,12684,300000,100,208193,588,20194,1.592084516,201.94,High Grown,Satisfied,Satisfied,High
2022,Jun,2022-06,Somerset,147190,97,10001,342746,225,907545,1378,34165,3.416158384,151.8444444,High Grown,Satisfied,Unsatisfied,Moderate
2022,Jun,2022-06,Great_Weston,157537,151,32176,458515,166,474115,1137,26392,0.820238687,158.9879518,High Grown,Unsatisfied,Unsatisfied,Low
2022,Jun,2022-06,Mattakkelle,109996,166,54476,769983,210,1004856,950,37166,0.682245392,176.9809524,High Grown,Unsatisfied,Unsatisfied,Low
2022,Jun,2022-06,Radella,86008,78,48055,218250,426,1118547,1397,22013,0.458079284,51.67370892,High Grown,Unsatisfied,Unsatisfied,Low
2022,Jun,2022-06,Bearwell,97896,127,41858,395198,232,879490,974,25583,0.611185436,110.2715517,High Grown,Unsatisfied,Unsatisfied,Low
2022,Jun,2022-06,Holyrood,109574,130,22553,535694,200,754441,899,23665,1.049306079,118.325,High Grown,Unsatisfied,Unsatisfied,Low
2022,Jun,2022-06,Wattegoda,149589,118,26130,459496,197,394527,1058,36121,1.382357444,183.3553299,High Grown,Satisfied,Unsatisfied,Moderate
2022,Jun,2022-06,Moragalla,100824,78,21366,596300,152,329551,1169,20286,0.949452401,133.4605263,Low grown,Unsatisfied,Unsatisfied,Low
2022,Jun,2022-06,Deniyaya,183448,117,39837,854465,237,619909,1144,36793,0.923588624,155.2447257,Low grown,Unsatisfied,Unsatisfied,Low
2022,Jun,2022-06,Kiruwanaganga,256099,144,56240,1178182,326,583917,2634,51245,0.911184211,157.1932515,Low grown,Unsatisfied,Unsatisfied,Low
2022,Jul,2022-07,Dessford,24069,189,4597,0,25,9800,226,5425,1.180117468,217,High Grown,Unsatisfied,Satisfied,Moderate
2022,Jul,2022-07,Somerset,218051,144,18007,314458,297,1312258,1515,51125,2.839173655,172.1380471,High Grown,Satisfied,Unsatisfied,Moderate
2022,Jul,2022-07,Great_Weston,209374,165,29304,332649,223,655218,1294,48559,1.657077532,217.7533632,High Grown,Satisfied,Satisfied,High
2022,Jul,2022-07,Mattakkelle,188233,140,43923,364393,333,1277460,1241,45938,1.045875737,137.951952,High Grown,Unsatisfied,Unsatisfied,Low
2022,Jul,2022-07,Radella,43226,41,23227,1198636,263,1026950,952,9366,0.403237611,35.6121673,High Grown,Unsatisfied,Unsatisfied,Low
2022,Jul,2022-07,Bearwell,7272,88,1792,237784,12,116422,366,1783,0.994977679,148.5833333,High Grown,Unsatisfied,Unsatisfied,Low
2022,Jul,2022-07,Holyrood,61149,117,10042,262971,107,460990,449,13978,1.391953794,130.635514,High Grown,Satisfied,Unsatisfied,Moderate
2022,Jul,2022-07,Wattegoda,264686,134,41213,658323,368,1028861,1729,65030,1.577900177,176.7119565,High Grown,Satisfied,Unsatisfied,Moderate
2022,Jul,2022-07,Moragalla,95650,83,19440,419097,111,257618,428,19351,0.995421811,174.3333333,Low grown,Unsatisfied,Unsatisfied,Low
2022,Jul,2022-07,Deniyaya,184295,118,39300,903775,243,578468,1114,38794,0.987124682,159.6460905,Low grown,Unsatisfied,Unsatisfied,Low
2022,Jul,2022-07,Kiruwanaganga,208077,142,47530,915808,257,433041,2626,44661,0.939638123,173.7782101,Low grown,Unsatisfied,Unsatisfied,Low
2022,Aug,2022-08,Dessford,-,7,1740,-,6,163892,97,24,0.013793103,4,High Grown,Unsatisfied,Unsatisfied,Low
2022,Aug,2022-08,Somerset,207919,133,27947,478323,284,1025321,1594,47218,1.68955523,166.2605634,High Grown,Satisfied,Unsatisfied,Moderate
2022,Aug,2022-08,Great_Weston,169156,139,28141,269616,197,636343,1348,38037,1.351657724,193.0812183,High Grown,Satisfied,Unsatisfied,Moderate
2022,Aug,2022-08,Mattakkelle,184430,155,50957,1015519,288,1227272,1475,45005,0.883195636,156.2673611,High Grown,Unsatisfied,Unsatisfied,Low
2022,Aug,2022-08,Radella,28117,13,12736,-,256,0,553,6231,0.48924309,24.33984375,High Grown,Unsatisfied,Unsatisfied,Low
2022,Aug,2022-08,Bearwell,-,32,2654,0,0,360081,0,25,0.009419744,,High Grown,Unsatisfied,,Low
